annot_transcript_id logFC logCPM PValue annot_transcript_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
ENST00000566525.5 8.65160714945089 4.92105353888894 6.70435975187298e-23 FAM173A-205 2.41953639085344e-18 0 0 53 33
ENST00000379031.9 5.28050820803597 5.10644635924278 6.71576578397937e-23 PUSL1-201 2.42365271378032e-18 1 2 61 35
ENST00000309007.9 8.65495897413465 4.92189892707669 6.74039568981805e-23 DBN1-202 2.43254140049843e-18 0 0 46 39
ENST00000504341.1 -8.74096535607426 5.23938264140661 6.79925657416029e-23 NA 2.45378370504871e-18 63 59 0 0
ENST00000483552.1 -8.74332566707599 5.24131672834013 6.91978956284542e-23 NA 2.49728285533528e-18 59 63 0 0
ENST00000399103.5 -8.74391614920907 5.24180023807673 6.95017723509974e-23 NA 2.50824946237514e-18 58 64 0 0
ENST00000551823.1 -8.74391614920907 5.24180023807673 6.95017723509974e-23 NA 2.50824946237514e-18 58 64 0 0
ENST00000452673.6 -4.50443781806826 6.06505711850035 6.97019101307155e-23 CANX-202 2.51547223470739e-18 119 100 4 3
ENST00000525946.5 -6.386263840889 5.38294291831818 7.08398777593874e-23 STT3A-205 2.55654034845853e-18 69 66 1 0
ENST00000568539.1 -8.7459632301139 5.24455087719848 7.12500786588793e-23 NA 2.57134408872029e-18 75 48 0 0
ENST00000252137.10 8.66388016658626 4.93329003430931 7.23979302340132e-23 ESS2-201 2.6127689042153e-18 0 0 55 32
ENST00000444272.1 -8.74831382904025 5.24647753068012 7.24946603606128e-23 NA 2.61625979775415e-18 71 52 0 0
ENST00000514888.5 -3.93831815111843 6.56168914808629 7.47702180360494e-23 PAICS-208 2.69838239870299e-18 166 144 10 5
ENST00000545215.5 -5.81981327623098 5.68097763190376 7.91186310743276e-23 LDHA-223 2.85531227684141e-18 91 77 0 2
ENST00000366856.3 -5.20850520671534 5.60146141197634 8.33110292464828e-23 CNIH4-201 3.00661173447632e-18 74 83 3 0
ENST00000572954.1 -4.24017625775953 6.30498735904256 8.38654494612392e-23 ELOB-205 3.02662020560666e-18 120 138 5 5
ENST00000330636.8 4.46839462441984 5.46948652003587 8.39368721854032e-23 LYRM4-201 3.02919778029902e-18 3 4 84 39
ENST00000431098.1 5.01586979189155 5.23520727636409 8.39817388762129e-23 RPL12P16-201 3.03081697430365e-18 2 2 80 27
ENST00000360458.5 -4.23993122296781 6.30555997270847 8.41535795175125e-23 MORF4L2-201 3.03701853120751e-18 135 124 5 5
ENST00000380325.3 4.37568124113211 5.55999805751328 8.54907727873291e-23 MRPS26-201 3.08527649912192e-18 4 4 80 49
ENST00000479040.5 -6.36763540837546 5.36572261404341 8.82839553560166e-23 TFDP2-211 3.18607966484328e-18 63 70 1 0
ENST00000367820.6 -8.7264516381526 5.22640768258482 8.92591265947838e-23 NA 3.22127261967915e-18 67 54 0 0
ENST00000448451.6 -8.72704121833543 5.22689316010924 8.96599641435992e-23 NA 3.23573844597835e-18 66 55 0 0
ENST00000253108.8 3.47610235233901 7.97635069770063 9.05920340760314e-23 EIF3G-201 3.2693759177699e-18 39 39 466 210
ENST00000305632.10 4.98998332956945 5.20176191309622 9.11191950658808e-23 TBL2-201 3.28840063073257e-18 2 2 58 43
ENST00000592962.5 -5.62640665774306 5.48702091596678 9.142453711414e-23 POLR2I-207 3.2994201199122e-18 72 73 2 0
ENST00000548974.1 -8.72999173341481 5.22932048851315 9.16848540429578e-23 NA 3.3088146975563e-18 61 60 0 0
ENST00000534030.1 -8.73117314807333 5.23029139120594 9.25045306972053e-23 NA 3.33839600833144e-18 59 62 0 0
ENST00000359957.7 4.57795957568512 5.3585944439198 9.28483721186211e-23 BRMS1-201 3.35080490138892e-18 3 3 72 41
ENST00000270538.7 4.17056661193643 5.82056698510741 9.68661707559619e-23 TIMM44-201 3.49580323641191e-18 5 6 116 42
ENST00000644874.1 8.64229121517093 4.91131828383049 9.83891236161841e-23 COCH-214 3.55076508218447e-18 0 0 50 35
ENST00000306869.6 3.69298291861743 6.41794733635819 1.03699908866808e-22 DCXR-201 3.74242601109422e-18 9 14 155 76
ENST00000555044.5 5.63361836900558 4.93215559422568 1.12045294361477e-22 ZNF410-211 4.04360262821133e-18 1 1 53 32
ENST00000378565.9 8.6600983322114 4.93405373171602 1.13353674169638e-22 ITM2B-202 4.09082074710806e-18 0 0 68 21
ENST00000474973.5 -4.21750992999417 6.1131132442121 1.14495295149748e-22 RPS18-233 4.13202070665926e-18 110 115 8 1
ENST00000228945.8 -3.71051393027841 6.80387458493588 1.16020952551788e-22 ARHGDIB-201 4.18708015664149e-18 188 178 15 6
ENST00000471486.5 -8.71242895096458 5.21381809319202 1.17765358372855e-22 NA 4.25003401831798e-18 70 50 0 0
ENST00000645156.1 -6.36007601562852 5.35972234507442 1.20375757770313e-22 UCA1-222 4.34424072217284e-18 76 57 1 0
ENST00000590114.5 -8.71596767035605 5.21674264389603 1.21024033583695e-22 NA 4.36763634800198e-18 64 56 0 0
ENST00000536227.5 -8.71951302225257 5.21966707305416 1.24351046552855e-22 NA 4.48770491904599e-18 58 62 0 0
ENST00000473076.1 -8.72069625646686 5.22064185365916 1.2547540249428e-22 NA 4.52828180061608e-18 56 64 0 0
ENST00000415933.5 -3.75671401934554 6.79783228573246 1.28377026191023e-22 PPIA-202 4.63299849820783e-18 178 186 12 8
ENST00000378887.3 6.43761055775739 4.89322064541162 1.37223481051632e-22 SDHAF1-201 4.95225820767235e-18 0 1 49 34
ENST00000425675.6 4.38088483744431 5.58549780071404 1.3748180967818e-22 ISOC2-202 4.96158102947584e-18 4 4 121 18
ENST00000288022.1 8.62963574004437 4.89881021405587 1.42237514632543e-22 PDF-201 5.13320966557385e-18 0 0 48 36
ENST00000333213.10 8.63287119362203 4.90339958310354 1.46451888650229e-22 TSEN54-201 5.28530220949812e-18 0 0 53 32
ENST00000588479.5 8.63287119362203 4.90339958310354 1.46451888650229e-22 GALK1-205 5.28530220949812e-18 0 0 53 32
ENST00000374135.8 8.6329397628837 4.90718990667458 1.49999669941606e-22 GPN2-202 5.41333808852262e-18 0 0 65 22
ENST00000289619.9 -6.34578390487821 5.34593395986791 1.54603280566591e-22 PAGE5-201 5.57947779236769e-18 62 69 1 0
ENST00000567344.1 -8.6958990792499 5.19816566989261 1.59746868338768e-22 NA 5.76510473147779e-18 56 62 0 0
ENST00000225298.11 3.50269483208059 6.7442517497127 1.64683720898728e-22 UTP18-201 5.94327080351419e-18 18 15 155 122
ENST00000648940.1 -8.7030225947033 5.20504398685447 1.65012592363943e-22 NA 5.95513944582234e-18 65 54 0 0
ENST00000023939.8 -5.70359957341005 5.56591990906077 1.66510232014724e-22 RTF2-201 6.00918776317936e-18 81 73 1 1
ENST00000597224.5 -8.7065703865545 5.2079802248473 1.67298218168183e-22 NA 6.03762539547157e-18 59 60 0 0
ENST00000340450.7 -3.8496603780616 6.74462436365184 1.67711286956263e-22 CAP1-201 6.05253263496456e-18 181 171 10 8
ENST00000375440.8 8.61424679804732 4.88760602778559 2.07886568692706e-22 CUL4A-202 7.50241837755108e-18 0 0 59 26
ENST00000487895.1 8.61756111436343 4.89223077434369 2.14116282061787e-22 AC004453.1-201 7.72724250332785e-18 0 0 64 22
ENST00000549115.5 6.43479921022579 4.89258019398424 2.14592331736607e-22 CHURC1-203 7.74442266004242e-18 0 1 56 28
ENST00000412051.5 6.43868402091514 4.89263985181261 2.14673685329608e-22 C7orf50-204 7.74735862986022e-18 1 0 49 34
ENST00000541887.5 5.59620271768005 4.89442356988542 2.17116307963373e-22 ANAPC5-218 7.83551043809018e-18 2 0 47 35
ENST00000409320.7 -3.47188706126124 7.2767333192667 2.18598887697833e-22 RPL31-205 7.8890152581271e-18 244 265 32 4
ENST00000267869.8 -4.87356567757943 5.65793383805075 2.19596818293379e-22 GTF2A2-201 7.92502957538976e-18 79 84 4 0
ENST00000621232.5 8.62078149588293 4.89679458223748 2.20393902548045e-22 G6PD-211 7.95379554905641e-18 0 0 69 18
ENST00000473012.1 -8.68275328569374 5.18629918505276 2.25217529550049e-22 NA 8.12787542393173e-18 57 60 0 0
ENST00000463409.6 -8.68453744810227 5.18777920226177 2.26802840494829e-22 NA 8.18508771061789e-18 54 63 0 0
ENST00000622254.1 -8.69115590503967 5.19423487794294 2.33812074868154e-22 NA 8.43804396991679e-18 64 54 0 0
ENST00000624859.3 -8.69293390565945 5.19570894235937 2.3543417677229e-22 NA 8.49658400553516e-18 61 57 0 0
ENST00000226522.8 -8.69352675725506 5.19620029266896 2.35976669818437e-22 NA 8.51616203707758e-18 60 58 0 0
ENST00000552938.1 -8.69411970071168 5.19669164063442 2.36520060331693e-22 NA 8.53577245731048e-18 59 59 0 0
ENST00000349038.8 8.58645836485042 4.85539129167252 2.65406157564333e-22 PTBP1-201 9.57824282033921e-18 0 0 37 43
ENST00000447574.1 3.65708739901045 6.38053366109051 2.70009574643952e-22 HSPB1-203 9.74437553932557e-18 11 12 148 76
ENST00000532317.5 -5.68143946482308 5.54622724753751 2.73205767394068e-22 PICALM-219 9.85972293948453e-18 86 66 1 1
ENST00000369660.8 3.41917578798352 7.21780904354591 2.81920520682783e-22 UBL4A-202 1.01742296709209e-17 20 28 220 163
ENST00000392185.7 3.91805612515147 5.91431407439305 2.84268298524159e-22 SNX9-201 1.02589586254384e-17 7 7 104 59
ENST00000310137.4 6.41510503794589 4.87256414542366 2.97188050510991e-22 RBM14-201 1.07252195548912e-17 0 1 50 32
ENST00000322753.6 3.43698245881072 7.33127640643915 3.0456714763489e-22 MINOS1-201 1.09915237909955e-17 26 25 337 106
ENST00000308418.8 6.41881734894132 4.87734991902945 3.06507793395141e-22 RNASEH2C-201 1.10615597558372e-17 0 1 55 28
ENST00000475611.1 -8.66771124385539 5.17285061015702 3.15847470609876e-22 NA 1.13986193668398e-17 61 55 0 0
ENST00000350033.7 5.58189040492654 4.88233223074086 3.1642974572624e-22 COPS7B-201 1.14196330935143e-17 1 1 45 36
ENST00000530751.1 -8.67188252381724 5.17631812329632 3.21093495765891e-22 NA 1.15879431686952e-17 54 62 0 0
ENST00000438747.6 3.71081003932248 6.14852957078911 3.22796637416519e-22 NSUN5-204 1.16494078477247e-17 9 10 104 82
ENST00000323274.14 3.42692146745727 8.49715159652136 3.24712074634074e-22 TYMS-203 1.17185340614691e-17 62 54 545 382
ENST00000263238.6 3.42657669634183 7.30504036246257 3.25853536379927e-22 ACTR3-201 1.17597282744152e-17 27 24 234 173
ENST00000514816.5 -8.67918755809067 5.18333910179885 3.31907088835698e-22 NA 1.19781949289915e-17 63 54 0 0
ENST00000331762.7 -8.6803757463191 5.18432580290432 3.33447485673849e-22 NA 1.20337863104835e-17 61 56 0 0
ENST00000439527.6 -8.6803757463191 5.18432580290432 3.33447485673849e-22 NA 1.20337863104835e-17 61 56 0 0
ENST00000371942.7 5.20653445236552 5.03684866260765 3.5514207601867e-22 REXO4-202 1.28167223814378e-17 1 2 57 34
ENST00000502584.5 8.57053308579406 4.84188242476691 3.83755566865378e-22 SEPT11-203 1.38493546526046e-17 0 0 42 38
ENST00000278980.10 8.57151480335276 4.84429293794686 3.90039576551812e-22 COMMD7-201 1.40761382781784e-17 0 0 48 33
ENST00000538039.5 8.57151480335276 4.84429293794686 3.90039576551812e-22 CLPB-209 1.40761382781784e-17 0 0 48 33
ENST00000333256.10 8.57552922025904 4.84932897765016 4.03403469923873e-22 TSSC4-201 1.45584278260827e-17 0 0 53 29
ENST00000488746.1 -6.41252058591717 5.41504491727743 4.0597572319676e-22 SELENOK-203 1.46512578744479e-17 68 70 0 1
ENST00000612958.1 -3.56866887656968 10.7358899228567 4.08804133120438e-22 GAGE13-201 1.47533323601835e-17 2795 3042 305 91
ENST00000314222.4 8.58248836542391 4.85694135270064 4.24216692945778e-22 PHLDA2-201 1.53095562317202e-17 0 0 57 26
ENST00000400000.6 3.41375998000543 8.48723234709704 4.24755085561023e-22 VAPA-202 1.53289862828118e-17 61 55 572 358
ENST00000311481.10 3.98714535867124 5.7699649031427 4.3038977632833e-22 RAB1B-201 1.55323366379131e-17 6 6 110 41
ENST00000311008.15 8.58624009337334 4.86182396766591 4.37960751335433e-22 SPNS1-201 1.58055655549444e-17 0 0 62 22
ENST00000375812.8 -8.65493864029789 5.16128186668579 4.47936622095378e-22 NA 1.61655847548001e-17 61 54 0 0
ENST00000433076.6 -6.29172176177733 5.29685099094935 4.4844543507795e-22 RPP21-222 1.61839473065282e-17 56 70 1 0
ENST00000441080.2 -8.65553554820464 5.16177925995254 4.48999664065902e-22 NA 1.62039488764743e-17 60 55 0 0
ENST00000440685.6 -8.65792424926666 5.16376882905112 4.53269932156461e-22 NA 1.63580585815945e-17 56 59 0 0
ENST00000387347.2 8.59289829652947 4.86925549142847 4.59481791545845e-22 MT-RNR2-201 1.6582238375098e-17 0 0 66 19
ENST00000305533.9 5.56578327696251 4.87178809938857 4.6698418950878e-22 TWF2-201 1.68529924151824e-17 0 2 56 26
ENST00000372972.6 3.93002559790845 5.82433740199534 5.12953530071842e-22 CSTF2-201 1.85119799467627e-17 6 7 102 52
ENST00000252603.6 6.37579637465828 4.83597597696935 5.85614310468519e-22 PGLS-201 2.11342348504984e-17 0 1 50 30
ENST00000468686.5 5.53780127892 4.84371284083156 6.16599600690124e-22 YDJC-205 2.22524629893059e-17 0 2 46 33
ENST00000492135.5 -6.28523326591019 5.29163607110708 6.23282057539367e-22 NOP56-216 2.24936261745382e-17 67 59 1 0
ENST00000361518.9 8.57244437712022 4.84666838887807 6.28735741894297e-22 ZNF511-202 2.26904441892233e-17 0 0 54 28
ENST00000488496.1 -8.63966454108711 5.14762027926028 6.30388909673849e-22 NA 2.27501053612195e-17 65 49 0 0
ENST00000581920.1 -8.64086011074376 5.14861915770361 6.33407813076718e-22 NA 2.28590545661257e-17 63 51 0 0
ENST00000591931.1 -8.64205613556861 5.14961803833625 6.36437053658124e-22 NA 2.2968376829468e-17 61 53 0 0
ENST00000462082.1 -8.64325261290826 5.15061692067306 6.39476649371403e-22 NA 2.30780727991646e-17 59 55 0 0
ENST00000529372.5 -8.64325261290826 5.15061692067306 6.39476649371403e-22 NA 2.30780727991646e-17 59 55 0 0
ENST00000620389.1 -5.72265170985096 5.59222416870528 6.44529273760083e-22 SRSF3-207 2.32604169607276e-17 85 72 0 2
ENST00000295065.9 8.53640560549925 4.80967943838423 7.79807987884708e-22 MEMO1-201 2.81424904747712e-17 0 0 40 38
ENST00000352397.9 4.89193302026816 5.10344536611156 8.17974766389766e-22 CYB5R3-201 2.95198913442403e-17 2 2 36 55
ENST00000404366.7 -6.27402762092958 5.28148524425479 8.33182436430487e-22 ACY1-201 3.00687209483399e-17 66 59 1 0
ENST00000644036.1 8.54730029902933 4.82046278492328 8.39866072315717e-22 SMARCB1-213 3.03099266838019e-17 0 0 43 36
ENST00000646534.1 -6.2757986781025 5.2829131327168 8.43170032745666e-22 SPTLC1-212 3.04291633117583e-17 63 62 1 0
ENST00000505852.1 -5.18275386741361 5.58684960415223 8.43274338786306e-22 ATP5ME-202 3.0432927612459e-17 73 82 2 1
ENST00000240922.7 4.72322101555922 5.24914857082389 8.52538323789469e-22 NAA50-201 3.07672555672382e-17 3 2 67 38
ENST00000326925.10 4.7186422757551 5.25152073091233 8.71674589713472e-22 NDUFAF3-202 3.14578642681695e-17 2 3 78 29
ENST00000419968.6 -8.62606661076085 5.13535004271187 8.95131950323232e-22 NA 3.23044169552151e-17 66 47 0 0
ENST00000607124.1 -3.52193243784374 7.17945570254221 9.02424176476971e-22 HIST1H2BJ-203 3.25675861048774e-17 238 237 20 11
ENST00000442997.5 -8.62906188623812 5.13785755302254 9.05943007033788e-22 NA 3.26945771808424e-17 61 52 0 0
ENST00000596046.1 8.55716177026638 4.83339174501886 9.16066013026048e-22 RPS5-202 3.30599063440971e-17 0 0 59 23
ENST00000407936.5 -8.63266013619341 5.14086660257891 9.19038948246571e-22 NA 3.31671966032705e-17 55 58 0 0
ENST00000223368.6 8.56726096290143 4.84373042716823 9.80389637929496e-22 BCL7B-201 3.53812816432376e-17 0 0 62 21
ENST00000481073.5 -6.25074867821292 5.26047350470088 1.01746438465626e-21 XPO1-219 3.67192721778598e-17 65 58 1 0
ENST00000300935.7 3.62618426159799 6.21374739439277 1.02390992242024e-21 RAB8A-201 3.6951885190224e-17 11 10 114 81
ENST00000337179.9 8.51582428475666 4.79056419407299 1.09140599246248e-21 NUDT4-201 3.93877508619783e-17 0 0 40 37
ENST00000619387.4 3.41367532286056 6.74420183450295 1.09414002076126e-21 AATF-208 3.94864192092532e-17 19 16 141 131
ENST00000230431.10 3.61114602233043 6.27744620608317 1.10878374290867e-21 DNPH1-201 4.0014896497831e-17 10 12 142 67
ENST00000433386.6 8.52078730194366 4.79611124694044 1.13507339705912e-21 HSPBP1-202 4.09636638264665e-17 0 0 45 33
ENST00000291842.9 8.52700298165103 4.80153296500586 1.17891687931308e-21 SHKBP1-201 4.25459312575297e-17 0 0 43 35
ENST00000324262.8 8.52700298165103 4.80153296500586 1.17891687931308e-21 CNDP2-201 4.25459312575297e-17 0 0 43 35
ENST00000587470.1 -4.05207687346724 6.25101560270796 1.1942224330249e-21 VMP1-205 4.30982933854355e-17 119 128 7 4
ENST00000409649.5 4.88588092017216 5.10510226983828 1.22720290730773e-21 IMP4-202 4.42885257218286e-17 2 2 54 40
ENST00000323578.12 8.53483467848697 4.8096606375116 1.24683362500149e-21 CHID1-201 4.49969786926789e-17 0 0 47 32
ENST00000253754.7 8.53633781341758 4.81231889085156 1.26962550945566e-21 PDLIM4-201 4.58195150107452e-17 0 0 53 27
ENST00000330181.9 8.53777349175641 4.81493782176046 1.29236263601367e-21 SLX1B-201 4.66400751710974e-17 0 0 59 22
ENST00000649934.1 -8.61655460157763 5.12650238723697 1.29510817976598e-21 NA 4.67391590995744e-17 60 52 0 0
ENST00000643122.1 -8.61895823252957 5.12851675593499 1.30762869134609e-21 NA 4.7191011841989e-17 56 56 0 0
ENST00000536670.5 -8.61955944893221 5.12902035220246 1.31077222875223e-21 NA 4.73044589634391e-17 55 57 0 0
ENST00000538862.6 8.5468571350919 4.8229222902107 1.36343265697788e-21 CDCA3-207 4.92049211576747e-17 0 0 56 25
ENST00000452806.5 -6.2410415809143 5.25153288592868 1.37890074363102e-21 SRSF7-210 4.97631489368999e-17 61 61 1 0
ENST00000474048.1 -4.16158927912497 6.08067405536193 1.41419298551871e-21 PRPF38A-202 5.10368106543846e-17 110 109 6 3
ENST00000273480.3 3.64813034492998 6.10158737191958 1.47558267144006e-21 RNF7-201 5.32523030296005e-17 9 10 125 60
ENST00000426002.5 4.25126544602606 5.44386915704565 1.48522217585079e-21 SHISA5-206 5.3600183104279e-17 4 4 72 46
ENST00000320623.9 4.25132057859315 5.44842684763379 1.53683487861215e-21 NQO1-201 5.5462833934234e-17 4 4 81 39
ENST00000502606.1 -6.35800712794997 5.36562750093463 1.59045073776636e-21 AC093766.1-201 5.73977766752503e-17 68 65 0 1
ENST00000507463.1 -3.43265384608537 7.56494653366035 1.59676256315571e-21 EEF1E1-205 5.76255641417265e-17 314 310 31 13
ENST00000397582.7 8.50438735960257 4.77944848531009 1.62009796236812e-21 RASSF7-201 5.84677153639032e-17 0 0 37 39
ENST00000351698.4 3.7426243712431 6.02917720422084 1.65352928199952e-21 TOR1A-201 5.96742182580806e-17 8 9 116 60
ENST00000370645.8 -3.60657464962467 7.04365738124997 1.67330184272416e-21 GNG5-202 6.03877902020723e-17 206 225 13 13
ENST00000369076.7 6.32239673381835 4.78439787079074 1.67818973969649e-21 ATG5-204 6.05641895159067e-17 1 0 48 29
ENST00000470753.1 -5.6813509201819 5.55390613450119 1.71017953098786e-21 NDUFA6-201 6.1718669093821e-17 73 79 0 2
ENST00000439977.6 8.51269878835064 4.78783819753533 1.71940795509216e-21 HERPUD1-204 6.20517136913208e-17 0 0 41 36
ENST00000439025.1 -8.5948197802421 5.10655019412012 1.78059065897909e-21 NA 6.42597362918962e-17 52 58 0 0
ENST00000578649.1 -8.5948197802421 5.10655019412012 1.78059065897909e-21 NA 6.42597362918962e-17 52 58 0 0
ENST00000398136.6 4.87755412922465 5.10062120651696 1.78492299498024e-21 TMEM123-202 6.44160859658418e-17 2 2 62 33
ENST00000503945.2 -8.5954238142182 5.1070580264793 1.78497472266993e-21 NA 6.44179527664352e-17 51 59 0 0
ENST00000281243.9 8.51769556411281 4.79340318462383 1.78755601476714e-21 QDPR-201 6.45111090169313e-17 0 0 46 32
ENST00000370990.5 6.33360712604408 4.79531233444089 1.81135917994093e-21 SERBP1-202 6.53701414448881e-17 1 0 51 27
ENST00000395839.5 -3.39820723615485 8.50377266167461 1.83055339871144e-21 UBB-203 6.60628416060971e-17 621 593 60 28
ENST00000593035.5 -8.60273055558809 5.11404012589564 1.84602897198001e-21 NA 6.66213395697866e-17 61 50 0 0
ENST00000567671.1 -8.6045361424308 5.11555719535386 1.8594878317365e-21 NA 6.71070563595387e-17 58 53 0 0
ENST00000330964.9 4.88508999067634 5.10867172168371 1.86179057307931e-21 RPS27L-201 6.71901599918591e-17 2 2 65 31
ENST00000484430.1 4.45666747618687 5.25496817085378 1.87439841595143e-21 RPS3AP6-201 6.7645164433271e-17 3 3 87 21
ENST00000264834.5 3.63697374346805 6.07979581926977 1.93848492037889e-21 KLF1-201 6.99579822915536e-17 9 10 96 80
ENST00000274849.2 3.37693504326722 6.81322110297132 2.02248575767812e-21 ABT1-201 7.29894885088455e-17 16 21 214 88
ENST00000396859.5 -3.43212434705006 10.086399620238 2.07579352771535e-21 GAPDH-204 7.49133126217192e-17 1931 1767 218 58
ENST00000260956.8 -3.32496010421712 7.94842599658759 2.16018268258562e-21 SSB-201 7.79588328318326e-17 441 378 56 9
ENST00000229239.9 3.59251043736249 12.0621171451667 2.26600985761694e-21 GAPDH-201 8.17780297515379e-17 644 582 8261 3355
ENST00000273075.8 4.2304958724589 5.42174580332749 2.38795866056686e-21 DNPEP-201 8.61790401011973e-17 4 4 65 50
ENST00000344357.9 -3.78209634126586 6.52290590308862 2.42415765932953e-21 OLA1-202 8.74854257675434e-17 159 140 9 7
ENST00000312838.8 8.4981225469557 4.77396954582174 2.51074696206962e-21 RNF166-201 9.06103471141306e-17 0 0 39 37
ENST00000479665.5 8.49723836078667 4.77423665371201 2.51551868765728e-21 AZI2-212 9.07825539188635e-17 0 0 46 31
