logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
-1.73589472862202 5.14236794528602 9.17105589362799e-08 SACM1L 0.00128422295678473 49 45 17 9
1.37727515599879 6.57231834387873 9.18380494546648e-08 IARS2 0.00128600820651367 53 44 129 101
-1.76212104862371 5.16462388591439 9.25334235935378e-08 PJA2 0.00129574553058031 54 42 16 10
2.03218662822061 4.80688777831982 9.32446478772752e-08 GPSM2 0.00130570480422549 10 9 39 33
-1.65506297180827 5.32450362146894 9.45230025526201e-08 PIGL 0.00132360560474434 55 51 19 12
6.728025826517 3.21636163094386 9.48525246261086e-08 TSKU 0.0013282199023394 0 0 12 13
6.728025826517 3.21636163094386 9.48525246261086e-08 TUBB3 0.0013282199023394 0 0 12 13
1.86584744245598 6.61134348600779 9.56330761099189e-08 PSME3 0.00133914996476719 42 35 197 75
-1.82405027590424 10.1050017558263 9.76037908963249e-08 TOMM6 0.00136674588392124 1532 1649 624 251
-1.63109560606636 5.46011617202082 9.77119261433356e-08 PIGBOS1 0.00136826010178513 61 56 24 11
1.41814841658607 5.95287129383144 9.78467029182697e-08 TSG101 0.00137014738096453 30 31 90 61
6.70891926948476 3.19337424636387 9.91256381986172e-08 MINOS1-NBL1 0.00138805631169524 0 0 18 7
6.70891926948476 3.19337424636387 9.91256381986172e-08 TMEM189-UBE2V1 0.00138805631169524 0 0 18 7
1.89409035994949 4.95938231570845 9.92799731071683e-08 GALNT11 0.00139021746341968 12 11 43 36
6.75714127811751 3.23520824700005 9.97757851010727e-08 PTCD1 0.00139716031877032 0 0 19 7
-1.89080670277385 5.35544366372152 1.01199697261271e-07 S100A6 0.00141709936074957 50 62 18 10
2.16352617120402 6.82142827026524 1.0191555077586e-07 SELENOH 0.00142712345751437 35 40 251 82
3.98873433965554 5.36964466035763 1.02196115134132e-07 GNB2 0.00143105220022325 4 5 37 84
2.61776254325928 3.96561635782714 1.02449835931094e-07 TM9SF1 0.00143460505254311 3 4 26 15
2.6523232836939 3.98917744863673 1.02449835931094e-07 XXYLT1 0.00143460505254311 4 3 27 15
-1.87214364995764 5.14261600769407 1.02511219331785e-07 HBP1 0.00143546460430298 56 40 14 10
2.49961105085362 4.66677148247757 1.02609577811874e-07 SNX8 0.00143684191809967 6 7 51 20
-2.08467094030443 4.58757740527228 1.02806690217271e-07 C6orf52 0.00143960208311244 35 30 9 5
-3.06191314270681 3.78803147765601 1.03922275253927e-07 AL441992.1 0.00145522362038074 19 19 4 0
3.20052866352176 3.74917825989968 1.03922275253927e-07 GOLGA3 0.00145522362038074 2 2 21 15
-3.09909498488653 3.81863473221918 1.03922275253927e-07 MR1 0.00145522362038074 21 18 3 1
3.33952835897661 3.84952374606576 1.04582826446394e-07 WDR60 0.00146447331872886 2 2 28 12
2.85732703795619 3.95743911507766 1.06683210642214e-07 ADA 0.00149388499862292 3 3 29 13
2.15492279510769 4.67013862365581 1.07504462343089e-07 TRIM14 0.00150538498619027 9 7 35 31
2.07810563139638 4.61557236575893 1.07713922194177e-07 MED24 0.00150831805248506 9 7 35 28
1.39382989819819 8.17631831673503 1.10450512905677e-07 PSMD2 0.00154663853221819 165 132 385 318
-1.54464348304635 6.38478483548812 1.10553004103102e-07 PRKAG1 0.00154807371645573 117 108 53 20
-2.05700234019488 4.65075926145222 1.11896141014181e-07 MED31 0.00156688166262157 33 35 11 4
-1.54240215468694 7.51119461231439 1.11953076851696e-07 VMP1 0.00156767893515429 249 249 117 47
1.75252048211029 5.57069837407593 1.12327717897483e-07 FAM210B 0.00157292503371845 20 19 64 56
-4.4484248259499 3.39730013774414 1.12722235438056e-07 IMP3 0.0015784494628391 14 15 1 0
2.17180357957694 4.41407743807355 1.14205542327081e-07 XRCC1 0.00159922020920612 8 5 32 23
-2.03083040648598 4.70703864577687 1.16283352680873e-07 ATP5S 0.00162831578759027 37 34 13 3
2.0442024120873 7.03308310723517 1.16304223455063e-07 RAD23A 0.00162860804104125 54 40 284 96
1.89362366594828 4.96003330933073 1.16614752471286e-07 NFS1 0.00163295637885541 11 12 43 36
-1.41965480863058 6.16221204721641 1.16762637919971e-07 TEX30 0.00163502721879336 93 94 42 23
-1.24348821178972 7.1153322920122 1.181616622329e-07 TXNRD1 0.0016546177562473 196 161 84 55
2.40841139166092 4.48536040820964 1.1930061027e-07 CXXC1 0.00167056644561081 6 6 30 29
6.6562360581921 3.15406951813443 1.20014804012642e-07 CYTH1 0.00168056730058903 0 0 16 8
-6.60398639668952 3.19466639828556 1.20014804012642e-07 DANT2 0.00168056730058903 13 12 0 0
6.6562360581921 3.15406951813443 1.20014804012642e-07 KIF16B 0.00168056730058903 0 0 16 8
6.65626676597404 3.15791489183286 1.20014804012642e-07 MOB2 0.00168056730058903 0 0 15 9
-6.60397890369858 3.19369452954041 1.20014804012642e-07 MYCBP2 0.00168056730058903 14 11 0 0
-6.60398639668952 3.19466639828556 1.20014804012642e-07 OPN1SW 0.00168056730058903 13 12 0 0
6.6562053510623 3.15023068027174 1.20014804012642e-07 PLEKHM2 0.00168056730058903 0 0 17 7
6.5955613928377 3.12118497259348 1.20014804012642e-07 SIN3B 0.00168056730058903 0 0 12 11
-1.66142664467666 5.28197538460326 1.23912969136242e-07 CTH 0.0017351533068148 55 48 19 11
1.47036119840734 5.76325474874816 1.2605943777004e-07 SSX2IP 0.00176521030709386 28 24 83 51
-1.70115139545453 5.4984140260261 1.26782076131087e-07 AP000547.3 0.00177532941206361 66 56 26 9
1.43838196935725 7.23232220477509 1.27358442981503e-07 PPP1CC 0.00178340027706999 82 68 196 170
1.66300297555752 5.27933344400693 1.27602129033844e-07 CDKN2C 0.00178681261286091 16 17 57 40
2.48193951728545 6.11511369064809 1.30339960792939e-07 SMARCA4 0.00182515047098353 21 18 78 110
1.30309698403552 6.40117339557332 1.32053357590573e-07 FAM83A 0.0018491431663408 46 43 121 82
-3.73621629323785 3.54137128617413 1.32158866157178e-07 RAP2B 0.00185062060279896 18 14 1 1
1.97635838163499 5.42228236359139 1.33942092355187e-07 ABCF3 0.00187559111924968 13 18 57 54
-2.41479468863192 4.27652329302588 1.35344139986986e-07 FAM76B 0.00189522399223777 30 23 5 4
1.79177817932983 4.82464337343892 1.35933527151998e-07 SH3GLB1 0.00190347718070943 12 10 42 29
-1.48734859304949 7.35814323434471 1.36824721349865e-07 ATP6V1E1 0.00191595657306215 223 220 107 44
3.64983660098947 3.76276791891781 1.39108217646536e-07 CEP72 0.00194793237170444 1 2 18 19
1.64236461108235 5.21895843061788 1.39826866999014e-07 CNOT8 0.00195799561858719 17 15 57 36
-1.68234003766438 8.6786143646869 1.40297185711445e-07 RPL36AL 0.00196458149151737 573 581 251 98
2.09281573719315 4.91507600653639 1.41023158425015e-07 POLR3D 0.00197474728742549 11 9 56 25
2.72262807874302 3.85844376381957 1.42467314498688e-07 SIRT3 0.00199496980492512 3 3 24 14
2.32143665039769 5.35492194842472 1.42525702420265e-07 MRPL57 0.00199578741099097 11 13 86 31
-1.64016973216541 7.51925599270314 1.43502884675525e-07 SUMO1 0.00200947089411137 264 246 116 42
-1.64238679954162 5.45262345130264 1.45673301799206e-07 CCDC25 0.00203986324509428 63 53 18 16
2.39740201548969 4.75967262828966 1.4794725064328e-07 PRNP 0.00207170535075785 8 7 35 37
-1.48355709611609 5.91852007978025 1.48261584987187e-07 GTPBP10 0.00207610697457557 80 79 36 17
-2.13058402084661 11.0523177335449 1.49795627887961e-07 RPL23 0.00209758817731512 3060 3349 1092 362
1.88736792793134 4.76931184705777 1.50988261903344e-07 KAT5 0.00211428863143253 10 10 40 29
-1.41641969442289 9.21167810250429 1.51214973723962e-07 PSMA6 0.00211746327705664 783 813 371 195
-1.50556046058151 6.19355815648339 1.51472458486396e-07 SMUG1 0.00212106883618501 92 102 43 21
1.73838706365406 5.00494306034199 1.52258589516836e-07 FHL2 0.00213207702900426 14 12 51 30
-2.44873388617034 4.28705887057428 1.53782077007848e-07 SPTSSA 0.0021534104243409 31 23 8 1
3.60348580244934 3.7292268732005 1.55151138736451e-07 UBN1 0.00217258139572653 2 1 18 18
-2.12798240248764 4.51759900414882 1.58792772587619e-07 UBXN10-AS1 0.00222357519454443 30 32 10 3
-2.1295494464813 4.72370515189867 1.59079647900154e-07 ACACA 0.00222759230954586 35 37 7 8
1.57242471407253 6.7927029656295 1.60040128672734e-07 NUDT4 0.00224104192180429 57 46 141 133
1.31804906622514 6.51780872750125 1.61808470100795e-07 MRPL9 0.00226580400682144 48 48 143 81
1.6908283847507 5.62974083299784 1.64135593517214e-07 GMPPA 0.00229839071602155 19 23 85 43
-1.87209005135053 4.83615277088172 1.64503801290672e-07 SLC38A6 0.00230354672947329 41 35 10 9
6.92854006334309 3.34918018104407 1.6456787843911e-07 GTPBP6 0.00230444400178286 0 0 12 16
-2.23974709619019 4.27442450138546 1.64776994083273e-07 NBDY 0.00230737224814807 27 25 7 3
1.88853469508919 7.26813220493653 1.66837740382195e-07 PRDX4 0.00233622887857187 56 64 319 117
-1.37485129302461 6.76630256845623 1.66902969770599e-07 APOBEC3B 0.00233714228569769 147 139 72 32
-2.1447252297136 4.73417065175409 1.68275690486918e-07 CDC14A 0.00235636449388831 42 31 7 8
-2.29389153749655 4.31717695270855 1.70769632544678e-07 LCLAT1 0.00239128716452313 29 25 6 4
2.04933987566231 10.965025043886 1.72220828160908e-07 RPS4X 0.00241160825673719 734 713 4418 1506
1.6510398809029 5.42294437349849 1.72704130408893e-07 FGFR1OP 0.00241837593811573 18 19 71 38
3.45817988214935 3.9520980353503 1.76729474395174e-07 GAMT 0.00247474282995563 2 2 32 12
6.9315292736298 3.3908858696177 1.77146660811673e-07 DPH1 0.00248058469134585 0 0 23 7
4.10277259084099 6.09682310188066 1.77660411693135e-07 ISOC2 0.00248777874493897 6 7 209 30
2.29546981798577 5.08151065551082 1.81947702665406e-07 GPN2 0.00254781368042367 10 10 69 26
1.62456215110355 5.58457388293679 1.82637825653291e-07 DPH2 0.00255747747262304 18 24 70 50
4.33331796288104 3.83171105681862 1.83187273488375e-07 ILVBL 0.00256517139065771 1 1 17 23
7.3919308122084 3.68809387328934 1.8769560881651e-07 CCDC22 0.00262830161025759 0 0 13 24
2.89620984583313 3.76776411604639 1.8797877813513e-07 KRI1 0.00263226683022623 3 2 24 12
-1.30332690698644 7.59943516742037 1.88614548757638e-07 MORF4L1 0.00264116952625321 279 230 130 64
2.01439641430016 4.79324690884249 1.89166942261742e-07 RMC1 0.00264890469249118 10 9 38 33
-2.56030958407969 4.37498047996755 1.90322688717076e-07 PAGE2B 0.00266508861010522 25 33 7 2
-2.02511929822789 9.37056209917855 1.92072405784201e-07 MINOS1 0.00268958989819617 994 975 363 116
-1.80828233811271 8.5729282451663 1.92275297585175e-07 HSBP1 0.00269243099208521 518 573 224 81
-1.79019406147047 5.43308528213896 1.93682451114951e-07 LARP7 0.00271213536296266 65 53 25 7
3.03021778759886 5.22858208085532 1.94339410791341e-07 EMC6 0.00272133476931114 6 8 92 24
1.33633412281848 7.09006046440844 1.94655962246235e-07 U2AF1 0.00272576743933403 67 75 219 119
-1.66298785064572 5.35661627552577 1.9487280126194e-07 NFU1 0.00272880383607094 55 54 23 9
3.28816473971909 4.0933082077199 1.96064094294052e-07 DNAAF2 0.00274548551239961 3 2 37 12
2.15626725381875 5.25322924252997 1.97035882014187e-07 GATA2 0.00275909345584467 14 11 48 52
-1.4011274406715 6.4127766446759 1.98241860987211e-07 COPA 0.00277598077940391 123 100 42 35
-1.60554664046405 6.73944582058169 1.98929110634549e-07 PSME1 0.00278560433621559 146 146 68 24
2.53007498166886 4.76423063038139 2.00628656069577e-07 GMCL1 0.00280940307094229 8 6 34 39
2.10142928780502 4.7042409238337 2.04117087110667e-07 PROS1 0.00285825157081067 9 8 47 22
2.32263089938312 4.41604533458161 2.04745264211415e-07 WARS2 0.00286704793475244 7 5 39 18
1.50434166962521 5.58904035955111 2.09227060688942e-07 BNIP2 0.00292980653082725 25 20 69 49
-1.57871323560322 6.69230375968109 2.09611614945141e-07 ITGB3BP 0.00293519144407681 139 142 66 24
-1.38146120606372 7.02513366671976 2.10546699462587e-07 DPM1 0.0029482854325746 178 166 87 38
-1.39801962172284 8.13433159683927 2.10964042831074e-07 XAGE1B 0.00295412949176353 367 383 184 87
2.46623882913521 4.02378292196717 2.13148901914997e-07 STK17A 0.00298472407351571 5 3 24 18
-1.53628843089533 8.05808377417457 2.1315342724953e-07 PSME2 0.00298478744177516 355 374 171 71
1.52485067785224 5.442213149079 2.1366578189331e-07 C1orf52 0.00299196194385202 20 20 65 42
2.40217622186502 4.12340337696821 2.14243101331131e-07 AKAP8 0.00300004614793983 5 4 25 20
2.17776148014725 4.42102262887896 2.17293902679845e-07 AGBL5 0.00304276651922587 7 6 30 25
-4.39824451819382 3.35755128653277 2.17791478614956e-07 AC073857.1 0.00304973407504523 15 13 1 0
-4.39824451819382 3.35755128653277 2.17791478614956e-07 AL121658.1 0.00304973407504523 15 13 1 0
4.49244243451556 3.29536305853441 2.17791478614956e-07 HAGH 0.00304973407504523 1 0 14 12
-1.53321699882944 5.87331112132577 2.19016832362221e-07 COX16 0.00306689270356818 75 80 34 16
1.27501004896167 9.20929398972984 2.20151697070724e-07 CCT6A 0.00308278421408135 335 309 898 552
-1.60729362131397 5.45545934493301 2.26491670369015e-07 RBM5 0.00317156286017732 65 51 21 14
-2.26483875437763 11.1253848858395 2.27298272253779e-07 RPS11 0.00318285770636967 3479 3397 1109 324
3.01115625109391 4.2891209096819 2.27941737094242e-07 ACD 0.00319186814453067 3 4 42 14
2.09101724357332 5.03616494862436 2.28188183327007e-07 RCSD1 0.00319531913112808 12 10 42 43
-3.29057029706579 3.63853215162344 2.29652067837801e-07 CXorf56 0.00321581790593273 20 14 2 1
-3.29062350407496 3.63766928813268 2.29652067837801e-07 NCK1-DT 0.00321581790593273 17 17 3 0
-2.25232875104441 9.97697980303951 2.33874549048135e-07 NDUFB9 0.00327494531032104 1559 1532 506 144
1.31083382878511 8.26918781558607 2.34295293004455e-07 UAP1 0.00328083698794138 172 157 512 261
4.54553912644969 3.31963234400725 2.3539961729368e-07 RRBP1 0.0032963008409634 1 0 19 8
1.80305465887409 5.4591894450196 2.36097346989559e-07 FXN 0.0033060711498948 18 17 80 36
-6.54570659674776 3.14993270201329 2.39894976971663e-07 AC090984.1 0.00335924936253419 13 11 0 0
6.59543855367989 3.10569371786825 2.39894976971663e-07 AC136632.1 0.00335924936253419 0 0 16 7
-6.54571409012147 3.15091114284099 2.39894976971663e-07 AL132780.3 0.00335924936253419 12 12 0 0
6.53209031518184 3.07135298675394 2.39894976971663e-07 FOXH1 0.00335924936253419 0 0 12 10
6.5321210276316 3.07526068982759 2.39894976971663e-07 FZR1 0.00335924936253419 0 0 11 11
-6.54571409012147 3.15091114284099 2.39894976971663e-07 NECAB1 0.00335924936253419 12 12 0 0
6.53209031518184 3.07135298675394 2.39894976971663e-07 PACSIN2 0.00335924936253419 0 0 12 10
6.5321210276316 3.07526068982759 2.39894976971663e-07 RBM38 0.00335924936253419 0 0 11 11
6.53209031518184 3.07135298675394 2.39894976971663e-07 SH2D3A 0.00335924936253419 0 0 12 10
-2.40814149603442 4.12067488553801 2.40754130428579e-07 CTNND1 0.00337128008839139 26 21 6 2
1.33916424778162 7.73165122957218 2.41400045366678e-07 TOMM20 0.00338032483526959 128 96 284 228
3.27464350856288 4.45062078235848 2.44039741723963e-07 FADS3 0.00341728850336065 3 4 25 36
3.85398409712111 3.47942871262416 2.4862741744759e-07 RHBDD3 0.00348152972651861 1 1 19 11
-3.69082145324409 3.50356619105684 2.4862741744759e-07 TP53TG3 0.00348152972651861 17 14 2 0
-4.54376104432107 3.47188701305093 2.4862741744759e-07 VEGFA 0.00348152972651861 18 13 0 1
1.70598119102213 7.96474720175188 2.50713051547319e-07 NHP2 0.00351073486081711 103 113 492 195
2.7717634243333 3.90201317510115 2.51180146503867e-07 ZNF672 0.00351727559149365 3 3 20 19
2.11620647274318 4.36606279400067 2.56519479453172e-07 SHCBP1 0.00359204227078276 7 6 34 19
-1.23396847320989 7.70348754309393 2.6032415936358e-07 SAP18 0.00364531920356821 274 264 141 74
-1.57193444171139 8.79428098555634 2.60942052906326e-07 CAP1 0.00365397156684728 643 587 184 183
-2.30267822176224 4.18974319607527 2.61653812943226e-07 PPP2CB 0.00366393834264399 27 22 6 3
2.57857753879151 7.09072969653923 2.61674992656438e-07 UBE2I 0.0036642349221681 35 36 346 85
3.57756153583104 4.02051970595127 2.64569068209893e-07 RBM10 0.00370476066214313 2 2 20 25
-1.2652236401055 7.52856257877378 2.68084698896967e-07 MRPS23 0.00375399003865423 256 224 126 62
1.74074245531811 4.95826758011953 2.72028121689389e-07 MRPL44 0.00380920978801652 11 14 48 30
2.17674609473349 4.3176619403908 2.76258923187606e-07 NOL9 0.00386845370139604 7 5 29 22
1.93162084671771 5.04294947165522 2.76870547009847e-07 SIGIRR 0.00387701826977888 11 13 60 27
7.25484677483685 3.6875852147342 2.8395490643969e-07 RPL13P12 0.00397622055487497 0 0 32 7
2.08986062468789 4.35371930493989 2.84322757785353e-07 FUCA1 0.0039813715772683 7 6 31 21
1.89128768784221 4.69775069870322 2.86111991674334e-07 PRADC1 0.00400642621941571 9 10 42 24
-2.53388308142759 4.05075271630608 2.97598003140898e-07 HHLA3 0.00416726483798199 22 23 6 1
1.61393981355472 5.20182039842906 2.98209062823069e-07 COMMD7 0.00417582150671144 16 16 54 37
2.30931387919998 4.30414317703927 3.01152936586626e-07 ACIN1 0.00421704457102252 6 5 27 24
-1.58241053431725 5.38765636449771 3.01859855517016e-07 FAM204A 0.00422694355680477 57 53 23 11
-1.40487114640625 5.87975473403163 3.04226812930342e-07 NSMCE2 0.00426008806146358 77 75 32 21
2.02040414464524 4.48941785618065 3.04524169799569e-07 ARL16 0.00426425194970337 8 7 33 24
-1.3780365829415 6.19877651820267 3.08947716544397e-07 NTPCR 0.00432619487477119 98 92 37 30
-1.70043016232117 9.36860041113038 3.08960410326158e-07 TMA7 0.0043263726257972 939 934 404 157
1.61035598385999 6.04024387233637 3.13029962075474e-07 EIF2B5 0.00438335855894286 30 29 85 78
-1.36002598079878 8.31808816044813 3.1585795806894e-07 NDUFA6 0.00442295898683937 408 438 209 104
-1.40250973014709 7.69909636927453 3.18284069930137e-07 ERVK3-1 0.00445693183123171 277 277 139 61
1.77729610057643 5.08214326232031 3.22916054106774e-07 CHRAC1 0.00452179350565716 15 12 58 29
1.88139157380569 5.21161386453592 3.23302756887943e-07 MBOAT2 0.00452720850470186 15 13 68 30
-1.66899125248966 5.95172804323003 3.26496750873855e-07 CSTF3 0.00457193400248659 98 71 37 13
2.16041580568067 5.25627503006481 3.27301121381467e-07 IGF2BP1 0.00458319760270468 13 12 47 53
1.46135227567695 6.32515600412872 3.27498325110486e-07 DNAJA2 0.00458595904652213 41 37 105 90
2.20053677669909 4.32496199871739 3.31939847839172e-07 WDSUB1 0.00464815368929193 6 6 34 18
3.08168363705271 3.90749308267375 3.32355339459555e-07 BAIAP2 0.00465397181845216 3 2 19 21
2.61077654690749 4.12515167943495 3.3255808425448e-07 DES 0.00465681085381549 4 4 33 14
3.82960335162239 3.8871066904653 3.34307836702587e-07 CCNQ 0.00468131263734633 1 2 18 23
-2.98441589486036 3.73199891171334 3.39169855703556e-07 FRG1CP 0.0047493954894169 19 17 3 1
-1.58914967453554 9.18564508368487 3.42161522325958e-07 MDH1 0.00479128779713039 754 859 358 159
-3.0270611323477 3.76032223822295 3.43107441772336e-07 AC016526.2 0.00480453350713802 17 20 4 0
2.00359671741155 5.31169338991341 3.50691644871536e-07 AIP 0.00491073510313612 13 15 77 31
1.49729289764426 5.55069747488738 3.54996133954871e-07 USP3 0.00497101086377005 23 21 74 42
-1.69275678407923 5.40995133756474 3.55992613482064e-07 TEFM 0.00498496456658935 58 56 25 8
1.5128187901469 5.39966121824527 3.57115056175636e-07 NCOR1 0.00500068213162744 21 18 60 43
-1.25538007285865 6.46242769672612 3.65746022543397e-07 PPHLN1 0.00512154155367519 122 103 53 34
1.76812841995265 4.80221045106425 3.66588657323391e-07 RNF24 0.00513334096849944 13 9 44 26
2.45421981970658 4.15143073369169 3.66847957434826e-07 RHBDD2 0.00513697194795987 4 5 32 15
2.4315935400081 3.98973330076591 3.67810525507838e-07 CDK11B 0.00515045078868625 5 3 26 15
1.41839947964427 5.75320750145075 3.7119447772535e-07 ARPC5L 0.00519783627158807 28 25 83 49
-1.34514547582892 6.12539711214866 3.72020320500055e-07 LGALS8 0.00520940054796228 93 87 44 22
